ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntMeatProducts,NumWebPurchases
843,1971,Graduation,Married,64722.0,26-05-2014,47,303,280,8
4174,1956,Master,Together,55249.0,17-04-2014,81,97,19,2
9757,1972,Graduation,Together,84906.0,04-10-2013,98,997,414,5
6918,1989,Graduation,Married,28691.0,04-07-2013,56,5,13,1
286,1952,Graduation,Single,44213.0,29-11-2013,48,95,35,2
11086,1984,Basic,Single,25707.0,18-01-2014,18,1,2,1
1921,1967,PhD,Married,59062.0,03-10-2013,74,46,12,2
4138,1962,Graduation,Single,76624.0,24-05-2014,68,411,147,5
7718,1947,Master,Together,66000.0,20-04-2014,36,244,270,1
1291,1978,PhD,Together,27683.0,04-08-2012,90,152,121,6
6862,1971,Graduation,Divorced,1730.0,18-05-2014,65,1,3,0
4136,1992,Basic,Single,7500.0,03-12-2012,63,10,18,3
803,1968,Graduation,Together,40521.0,05-04-2013,82,12,5,0
4298,1973,PhD,Together,20427.0,24-03-2014,63,5,4,1
10833,1975,Graduation,Married,65106.0,24-05-2014,55,790,133,8
9606,1965,PhD,Married,69969.0,27-08-2013,64,882,514,4
8534,1952,Graduation,Married,67433.0,16-07-2013,51,615,259,6
5153,1967,PhD,Married,77766.0,22-02-2013,97,1004,265,11
961,1972,Graduation,Married,74716.0,12-09-2013,92,133,421,7
5011,1963,Graduation,Divorced,68118.0,18-10-2013,51,595,123,8
6653,1970,PhD,Married,55158.0,30-07-2012,72,293,87,7
9094,1955,2n Cycle,Married,62972.0,03-08-2012,39,313,47,7
810,1975,Graduation,Married,74190.0,12-05-2014,49,151,86,4
5493,1976,Graduation,Married,39356.0,19-03-2014,21,15,2,1
2147,1969,Graduation,Together,76653.0,16-08-2013,91,736,946,4
5107,1973,PhD,Divorced,35860.0,19-05-2014,37,15,8,1
3979,1983,PhD,Divorced,90687.0,22-05-2013,98,982,672,6
6049,1982,Master,Together,73450.0,05-12-2013,85,1142,415,7
8147,1960,Graduation,Married,31454.0,06-07-2013,40,28,11,2
1857,1952,Graduation,Single,47139.0,06-03-2014,2,46,12,2
3910,1975,Graduation,Divorced,83829.0,08-10-2013,78,897,430,4
5207,1963,PhD,Married,53378.0,24-09-2012,41,489,152,9
11114,1970,Graduation,Together,19656.0,08-02-2013,94,25,9,2
5429,1948,PhD,Married,45579.0,20-08-2013,10,145,33,4
9400,1958,2n Cycle,Single,85485.0,21-06-2014,73,630,611,6
1740,1944,Graduation,Married,55956.0,07-04-2014,22,760,104,7
7488,1963,Master,Single,64191.0,22-01-2013,30,420,186,5
195,1972,Graduation,Single,38808.0,26-08-2012,21,125,52,5
635,1966,Master,Married,57183.0,19-03-2013,51,464,64,9
7527,1968,Master,Divorced,23748.0,21-11-2012,97,6,29,2
10319,1971,Graduation,Married,66303.0,26-02-2013,56,1090,96,3
2296,1975,Master,Married,37368.0,16-12-2013,4,3,11,1
10637,1964,Graduation,Married,40800.0,01-01-2013,77,24,27,3
2931,1978,Graduation,Divorced,71847.0,21-09-2012,95,737,106,6
907,1975,Graduation,Married,46149.0,29-11-2013,36,254,71,5
3698,1983,Graduation,Together,78687.0,09-08-2012,13,817,687,4
9516,1971,2n Cycle,Divorced,49118.0,18-08-2012,90,620,239,9
679,1957,PhD,Married,37633.0,20-09-2012,49,13,20,1
7384,1951,Master,Together,39767.0,21-07-2013,18,113,204,7
5043,1951,Basic,Married,26997.0,05-11-2012,89,7,78,4
5267,1970,Graduation,Divorced,33986.0,14-03-2013,43,16,18,1
339,1972,PhD,Married,57091.0,23-11-2012,82,462,24,9
2516,1969,2n Cycle,Married,46831.0,08-06-2013,84,22,10,1
9010,1972,Master,Married,83151.0,10-02-2013,80,968,842,5
378,1971,Graduation,Married,52531.0,30-12-2012,68,283,151,7
4808,1956,Graduation,Married,15759.0,05-09-2013,12,1,5,1
5068,1971,Graduation,Single,22804.0,31-07-2013,75,14,7,2
7628,1973,2n Cycle,Married,43050.0,18-03-2014,10,30,24,2
7128,1977,PhD,Single,42997.0,07-12-2013,91,4,5,1
2811,1963,PhD,Single,48918.0,12-04-2014,21,52,9,1
3551,1954,Master,Together,60033.0,29-03-2014,28,62,57,2
1663,1978,PhD,Together,34043.0,25-10-2013,97,20,14,2
5543,1966,Graduation,Together,57811.0,24-06-2013,49,545,114,7
1577,1946,Graduation,Married,78569.0,19-02-2014,14,558,622,4
10641,1978,Graduation,Single,7500.0,27-12-2012,5,6,4,2
5336,1971,Master,Together,157733.0,04-06-2013,37,39,9,1
6024,1953,Graduation,Together,94384.0,04-03-2013,62,1111,790,5
1878,1985,2n Cycle,Married,23148.0,18-02-2014,83,4,8,2
3099,1970,Graduation,Divorced,44267.0,25-02-2013,48,183,65,5
6055,1979,Graduation,Married,71626.0,01-11-2012,94,546,376,5
5841,1966,Graduation,Together,60894.0,28-06-2013,61,606,155,10
3972,1976,Graduation,Together,50200.0,03-04-2013,70,266,51,7
4394,1965,PhD,Married,81051.0,23-05-2014,43,1142,249,5
5758,1982,Graduation,Married,65169.0,14-01-2014,23,1074,69,10
6658,1972,Graduation,Together,59868.0,22-07-2013,37,771,154,11
4603,1960,PhD,Married,65695.0,31-01-2014,50,371,189,5
8427,1956,Master,Single,64857.0,23-11-2012,78,556,717,7
10260,1965,Master,Together,45143.0,26-08-2013,74,202,74,6
7143,1955,2n Cycle,Together,74805.0,06-11-2013,14,209,209,4
8789,1989,2n Cycle,Married,59060.0,11-01-2014,77,35,111,3
6197,1962,PhD,Single,27238.0,20-04-2013,39,37,17,3
4554,1965,Graduation,Together,47009.0,01-10-2013,89,171,73,3
4937,1973,2n Cycle,Married,46094.0,10-06-2014,62,12,20,1
1920,1972,Graduation,Married,40321.0,29-07-2013,59,44,21,3
8749,1984,Graduation,Together,37235.0,01-02-2014,68,20,9,1
1650,1960,Master,Married,81843.0,22-04-2013,13,779,537,5
10377,1958,Master,Together,46692.0,06-06-2013,37,170,97,6
9206,1968,Graduation,Together,77382.0,07-01-2014,36,491,231,5
10971,1977,Graduation,Single,37774.0,03-09-2012,28,173,107,7
6398,1974,Basic,Married,18393.0,29-03-2014,2,7,13,3
9212,1962,Master,Married,72828.0,14-02-2013,17,1205,235,6
7937,1982,Graduation,Married,24711.0,18-04-2014,86,10,25,3
839,1975,PhD,Married,45503.0,25-09-2013,54,97,44,3
4246,1982,Master,Single,6560.0,12-12-2013,2,67,26,1
158,1945,PhD,Together,71604.0,17-11-2013,3,345,528,8
4832,1979,Graduation,Married,27244.0,07-03-2014,84,6,17,2
5621,1969,Graduation,Married,48752.0,12-12-2012,8,73,100,6
1945,1962,Graduation,Married,71434.0,18-09-2013,4,711,217,7
5147,1948,Graduation,Single,90842.0,29-07-2013,57,774,118,4
2535,1978,Master,Married,88097.0,18-08-2012,24,163,480,6
11039,1975,Graduation,Married,51948.0,17-09-2013,51,82,54,5
9495,1982,Graduation,Together,71853.0,08-05-2013,29,358,413,2
9635,1983,Master,Married,35876.0,20-04-2014,13,66,40,3
2173,1952,Graduation,Widow,40049.0,16-10-2013,23,13,7,1
942,1982,Graduation,Single,39660.0,08-08-2012,36,139,78,7
9386,1962,Graduation,Together,50127.0,29-05-2014,88,274,21,5
5510,1977,Master,Married,43263.0,21-11-2012,2,262,61,5
873,1949,Master,Married,62845.0,01-10-2012,3,1099,45,3
2253,1990,Graduation,Married,18929.0,16-02-2013,15,32,8,1
5181,1982,Basic,Single,24367.0,20-03-2013,58,2,2,1
979,1975,Graduation,Single,33249.0,20-02-2013,11,6,21,2
10390,1959,2n Cycle,Married,26887.0,10-02-2013,27,6,4,1
4698,1983,PhD,Married,50150.0,20-06-2013,32,135,92,5
7793,1976,Graduation,Together,62061.0,31-08-2013,12,641,84,10
1745,1962,PhD,Divorced,85696.0,03-05-2013,88,714,395,4
10590,1956,PhD,Together,76542.0,30-03-2013,91,794,573,4
5080,1993,Graduation,Single,70515.0,21-10-2013,12,420,452,6
8369,1987,Graduation,Together,18227.0,08-11-2012,21,1,7,0
5232,1965,Graduation,Married,69139.0,27-01-2014,23,86,75,4
2407,1982,Graduation,Married,69109.0,09-11-2012,10,823,459,6
3834,1962,Graduation,Single,69627.0,17-03-2013,35,231,215,8
7912,1978,Graduation,Married,38136.0,22-04-2013,69,8,27,3
7712,1946,PhD,Single,62159.0,28-04-2014,68,182,259,6
1065,1963,Graduation,Single,80695.0,29-12-2013,85,557,984,5
7275,1971,Master,Single,33316.0,04-10-2013,34,79,31,2
1343,1968,Graduation,Together,58554.0,26-09-2012,55,368,68,8
1384,1992,Basic,Married,17256.0,23-11-2013,10,6,14,2
9967,1974,Graduation,Divorced,53034.0,30-05-2013,30,160,196,6
6181,1950,2n Cycle,Together,52203.0,31-07-2012,36,488,238,8
10507,1977,2n Cycle,Divorced,59601.0,25-07-2013,14,691,69,2
2674,1958,Master,Single,75154.0,04-09-2012,79,543,205,6
2698,1976,Graduation,Single,47025.0,07-11-2013,52,254,108,6
3231,1973,Graduation,Married,37971.0,25-11-2013,97,5,10,1
4096,1968,Master,Divorced,41335.0,26-12-2013,24,112,21,4
10476,1958,Graduation,Married,67267.0,13-05-2014,0,134,59,3
5948,1975,Graduation,Single,57338.0,29-04-2014,96,143,52,4
9140,1960,2n Cycle,Together,50523.0,25-12-2013,89,51,24,2
10258,1965,Master,Single,35791.0,06-05-2013,94,27,5,1
5675,1960,PhD,Divorced,50611.0,04-10-2012,98,459,24,4
4743,1969,PhD,Married,56242.0,03-03-2013,72,689,167,8
8805,1960,Graduation,Single,48904.0,02-12-2012,1,283,38,7
1542,1975,Graduation,Single,56243.0,30-12-2013,26,347,35,4
6770,1985,Graduation,Married,21355.0,20-08-2013,5,5,14,2
8773,1971,Master,Together,57420.0,25-06-2013,22,280,18,5
10475,1970,Master,Together,,01-04-2013,39,187,65,4
10420,1955,Master,Divorced,46390.0,05-05-2014,56,95,64,4
7514,1956,2n Cycle,Together,54342.0,03-07-2013,74,84,34,3
2902,1958,Graduation,Together,,03-09-2012,87,19,12,1
4345,1964,2n Cycle,Single,,12-01-2014,49,5,9,1
793,1973,Graduation,Married,20895.0,06-10-2012,24,18,17,2
10909,1948,Graduation,Married,92344.0,15-01-2014,9,992,694,5
3769,1972,PhD,Together,,02-03-2014,17,25,13,1
8702,1976,2n Cycle,Together,26907.0,20-08-2013,10,9,7,1
4791,1980,Graduation,Together,44964.0,16-12-2012,35,19,17,1
2963,1979,Graduation,Together,75507.0,02-05-2014,56,709,374,8
8216,1972,Master,Married,53761.0,11-10-2013,7,158,76,4
8140,1973,Graduation,Together,22682.0,03-10-2013,51,10,29,2
10146,1972,PhD,Together,38887.0,02-03-2014,17,25,13,1
5289,1975,2n Cycle,Single,41658.0,09-11-2012,30,8,12,1
2587,1972,PhD,Married,29791.0,15-05-2014,21,14,6,2
4405,1956,Master,Married,63915.0,30-07-2013,2,622,115,6
8663,1974,Graduation,Divorced,39996.0,22-05-2014,85,11,3,1
2589,1972,Graduation,Divorced,26759.0,07-02-2014,65,25,16,2
3421,1968,Master,Divorced,63841.0,21-04-2013,64,635,100,9
10490,1969,PhD,Married,51039.0,10-12-2012,11,100,79,6
4094,1961,Graduation,Married,60544.0,25-08-2012,92,201,43,5
9958,1972,Graduation,Married,65685.0,29-03-2014,54,642,49,9
2534,1953,Graduation,Married,37716.0,21-04-2014,4,97,41,4
4188,1957,Graduation,Single,36864.0,13-08-2012,53,204,39,5
6613,1970,Master,Married,44511.0,12-10-2012,39,513,133,8
10827,1967,PhD,Married,36947.0,07-08-2012,49,88,21,3
5491,1951,Master,Together,47352.0,11-04-2013,70,172,112,6
8402,1953,Master,Married,67087.0,17-12-2013,40,329,222,7
8783,1950,Graduation,Married,57045.0,08-09-2012,40,296,104,4
10010,1953,PhD,Divorced,36957.0,06-09-2012,43,100,16,3
618,1977,PhD,Married,69389.0,28-09-2012,17,422,238,7
9121,1972,Graduation,Married,80134.0,20-05-2013,40,1218,272,5
361,1969,Master,Married,43142.0,18-02-2014,84,5,7,1
4310,1944,Graduation,Married,80589.0,22-01-2014,25,507,520,5
2678,1990,Graduation,Single,34412.0,13-02-2013,62,52,50,5
6376,1979,Graduation,Single,57537.0,10-06-2013,83,191,139,4
524,1966,Basic,Together,22634.0,16-01-2013,47,2,11,2
10341,1948,Graduation,Together,51315.0,23-02-2014,45,68,39,2
5654,1972,Graduation,Married,36026.0,16-03-2014,34,20,10,2
4098,1973,Graduation,Married,24639.0,28-01-2014,3,20,16,2
5824,1972,PhD,Together,34578.0,11-04-2014,1,7,1,1
7000,1972,2n Cycle,Single,65704.0,13-10-2013,18,279,74,2
2561,1966,Graduation,Single,63810.0,11-11-2012,45,977,253,4
5229,1969,PhD,Together,54132.0,16-02-2014,81,30,8,1
4086,1959,Graduation,Married,18690.0,28-12-2012,77,6,7,1
2428,1970,Graduation,Married,28164.0,04-05-2013,23,3,26,2
8254,1974,PhD,Married,34596.0,13-04-2013,48,14,2,1
2836,1972,PhD,Married,43269.0,16-09-2013,61,10,7,1
8418,1958,2n Cycle,Single,38741.0,30-03-2014,60,7,17,2
1362,1972,Graduation,Single,31907.0,04-03-2013,75,33,64,6
7152,1983,Master,Married,27100.0,05-04-2013,64,12,13,1
10033,1973,2n Cycle,Divorced,31163.0,13-02-2014,54,2,10,1
9349,1985,Graduation,Married,92533.0,19-12-2013,84,693,118,6
274,1973,Graduation,Single,34853.0,23-12-2013,75,9,15,2
3388,1967,Graduation,Divorced,70844.0,30-10-2013,16,129,67,6
922,1979,2n Cycle,Married,31086.0,04-05-2013,79,16,11,1
8588,1961,Graduation,Married,60544.0,25-08-2012,92,201,43,5
2518,1986,2n Cycle,Together,20491.0,25-01-2013,16,5,5,0
574,1964,Graduation,Married,42523.0,23-04-2014,96,14,11,1
3220,1983,Graduation,Married,39922.0,14-02-2013,30,29,59,3
5967,1952,Graduation,Together,33402.0,18-07-2013,60,26,19,2
1183,1949,Master,Married,36408.0,21-09-2013,11,9,4,1
6856,1979,Graduation,Together,21645.0,03-09-2012,75,14,23,3
4530,1948,Master,Widow,78427.0,24-10-2012,36,972,595,3
1553,1946,Graduation,Together,82657.0,27-09-2013,71,966,672,7
4682,1958,Graduation,Married,51876.0,15-10-2013,88,99,102,2
8204,1971,2n Cycle,Married,78041.0,16-12-2012,93,482,553,4
5221,1957,Graduation,Married,52852.0,01-12-2012,93,714,99,10
1232,1982,PhD,Together,70038.0,25-10-2013,54,587,348,4
1927,1973,2n Cycle,Together,69401.0,23-03-2014,41,399,159,4
5788,1972,Graduation,Together,46053.0,17-02-2013,46,56,92,3
6652,1965,Graduation,Married,77343.0,09-06-2014,28,227,573,3
6246,1953,Graduation,Single,73892.0,13-11-2013,40,703,601,3
5975,1967,PhD,Single,40304.0,30-09-2013,82,37,17,2
6875,1965,PhD,Together,32727.0,28-08-2012,38,167,180,7
4399,1969,Graduation,Together,68695.0,25-06-2014,3,458,356,4
4042,1971,Graduation,Divorced,43300.0,13-10-2012,87,91,52,4
2157,1972,Graduation,Together,26290.0,12-01-2013,49,15,16,2
10133,1970,Graduation,Single,93790.0,12-02-2014,16,1302,731,6
2525,1974,PhD,Married,38410.0,14-09-2012,65,153,123,5
8233,1950,Master,Widow,64866.0,26-01-2014,9,508,21,7
9483,1959,Graduation,Together,57957.0,19-08-2013,24,290,177,4
2945,1955,PhD,Together,46015.0,13-04-2014,25,38,2,1
10403,1978,Graduation,Together,16531.0,18-06-2014,43,2,6,3
5074,1986,Master,Married,28072.0,08-07-2013,10,30,10,1
10524,1963,Master,Divorced,49476.0,20-06-2013,29,386,95,2
4690,1953,Graduation,Married,50725.0,13-02-2013,45,443,75,8
7521,1952,Graduation,Together,83844.0,12-05-2013,57,901,345,4
7196,1950,PhD,Married,41145.0,08-02-2014,20,9,3,0
4406,1970,Graduation,Together,67419.0,16-01-2013,29,846,352,9
9672,1970,2n Cycle,Married,23162.0,21-12-2013,82,8,9,1
4864,1977,Graduation,Married,34380.0,02-05-2013,68,72,58,4
4706,1966,Graduation,Single,34704.0,27-04-2013,65,29,5,1
4070,1969,PhD,Married,94871.0,01-09-2012,99,169,553,8
25,1958,Graduation,Married,65148.0,16-11-2012,9,460,422,6
3697,1954,Graduation,Together,39898.0,12-02-2013,20,69,26,3
217,1956,Master,Single,64857.0,23-11-2012,78,556,717,7
4220,1970,PhD,Married,59892.0,02-11-2013,26,73,13,2
5286,1987,Master,Single,41020.0,28-10-2013,68,112,54,3
9559,1961,PhD,Married,57072.0,24-01-2014,79,944,60,7
2849,1979,Graduation,Single,60474.0,01-04-2013,25,265,303,10
7787,1960,Graduation,Together,62807.0,31-08-2012,83,526,135,5
3102,1981,2n Cycle,Together,19414.0,16-10-2013,32,2,12,1
5868,1980,Graduation,Married,19107.0,22-08-2013,49,2,9,1
8370,1976,2n Cycle,Together,75484.0,02-08-2012,50,378,259,7
9988,1976,Master,Single,70379.0,03-03-2013,84,553,142,6
2939,1970,Master,Together,79419.0,22-06-2014,96,751,687,4
5529,1946,PhD,Together,64014.0,10-06-2014,56,406,30,8
9743,1955,Graduation,Married,76998.0,11-01-2013,85,1449,161,11
5763,1972,Master,Together,49854.0,10-11-2013,63,123,171,6
3478,1971,PhD,Married,60585.0,24-06-2013,17,267,309,7
7494,1950,PhD,Divorced,42873.0,21-01-2013,11,209,40,6
1763,1988,Graduation,Together,87679.0,27-07-2013,62,1259,815,7
7250,1978,Graduation,Together,57867.0,01-10-2013,48,344,178,7
2005,1990,Graduation,Married,35765.0,11-12-2013,86,22,30,2
10770,1959,Graduation,Married,65492.0,26-01-2014,73,247,295,4
6885,1977,Graduation,Divorced,32952.0,01-12-2013,36,38,12,2
2072,1969,PhD,Together,53374.0,16-08-2012,34,896,101,4
9463,1959,Graduation,Together,71706.0,13-11-2012,16,931,253,9
6318,1988,Graduation,Married,68487.0,13-01-2013,48,758,385,9
4093,1975,Master,Together,53253.0,11-02-2013,61,216,57,4
5751,1973,2n Cycle,Divorced,31163.0,13-02-2014,54,2,10,1
3340,1977,Graduation,Married,42014.0,17-08-2012,56,244,108,7
3594,1973,Master,Married,54108.0,05-11-2012,74,539,91,8
3584,1955,PhD,Single,49667.0,20-08-2012,35,1181,120,5
3643,1974,Master,Married,63206.0,20-03-2014,65,750,125,4
851,1972,Master,Married,57136.0,09-07-2013,48,306,109,5
7706,1975,2n Cycle,Together,46772.0,07-11-2012,88,350,189,11
3967,1971,PhD,Married,78931.0,25-10-2013,19,331,170,2
10128,1958,Graduation,Together,53977.0,08-06-2013,21,620,165,5
486,1988,Graduation,Married,84219.0,02-02-2014,27,434,400,3
9,1975,Master,Single,46098.0,18-08-2012,86,57,27,3
9451,1965,Graduation,Married,73538.0,25-11-2012,92,811,428,10
9264,1986,Graduation,Married,79529.0,27-04-2014,1,423,706,4
3865,1977,2n Cycle,Together,20981.0,30-04-2013,14,2,10,3
2853,1980,Graduation,Single,51766.0,11-03-2014,74,60,87,4
1490,1962,Graduation,Married,55759.0,28-11-2012,84,675,85,10
6310,1978,Graduation,Married,33039.0,09-09-2013,4,30,12,2
10380,1972,Master,Married,37787.0,20-09-2013,50,40,40,3
3887,1970,Graduation,Single,27242.0,11-11-2012,2,3,26,2
4278,1983,PhD,Single,87188.0,03-06-2013,73,910,724,10
8643,1971,Graduation,Together,69930.0,26-05-2013,21,252,827,4
1998,1976,Graduation,Single,37697.0,07-02-2014,82,34,21,2
10795,1973,PhD,Married,37401.0,06-05-2014,14,19,19,2
11110,1973,Graduation,Single,3502.0,13-04-2013,56,2,1,0
2408,1976,Graduation,Married,58597.0,20-11-2012,20,490,184,7
202,1948,PhD,Widow,82032.0,05-04-2014,54,332,377,4
7998,1958,Graduation,Together,28087.0,11-12-2012,77,53,17,2
830,1987,PhD,Single,74004.0,24-02-2014,5,784,560,4
3536,1960,Graduation,Together,19740.0,24-03-2013,65,7,3,1
6050,1975,2n Cycle,Married,57036.0,11-12-2012,33,1171,219,6
125,1958,2n Cycle,Together,53083.0,15-05-2013,65,215,33,5
3463,1975,PhD,Married,69283.0,14-06-2014,41,674,134,7
2804,1975,Master,Single,46098.0,18-08-2012,86,57,27,3
3745,1988,2n Cycle,Married,23331.0,04-09-2012,92,5,7,3
9771,1988,2n Cycle,Single,23331.0,05-10-2012,97,104,101,5
451,1989,Graduation,Single,9255.0,20-12-2013,91,9,7,1
10530,1959,PhD,Widow,67786.0,07-12-2013,0,431,441,3
1079,1971,PhD,Married,71969.0,16-10-2012,59,1000,76,3
8920,1967,Master,Single,59235.0,12-01-2013,4,448,469,11
6678,1989,Graduation,Together,31928.0,28-03-2014,5,33,24,3
3852,1961,Master,Together,74881.0,08-03-2013,48,505,270,9
528,1978,Graduation,Married,65819.0,29-11-2012,99,267,701,5
73,1953,PhD,Single,51411.0,26-05-2013,81,14,3,0
5589,1964,Graduation,Divorced,51983.0,31-08-2012,95,631,115,9
10212,1986,Master,Together,42386.0,13-01-2013,43,65,16,3
6365,1987,2n Cycle,Married,30390.0,02-09-2013,5,10,12,2
5636,1963,Graduation,Single,30983.0,09-11-2012,50,51,50,4
591,1957,Graduation,Widow,66033.0,20-01-2013,76,293,179,8
2217,1975,2n Cycle,Married,37284.0,29-03-2013,46,11,2,0
2544,1951,Master,Divorced,57530.0,12-10-2013,68,50,27,1
7725,1965,2n Cycle,Married,76800.0,08-03-2014,33,173,255,4
8091,1956,Graduation,Married,63943.0,02-09-2012,50,423,368,6
7321,1962,Graduation,Together,76081.0,23-05-2014,85,292,415,4
5462,1974,Graduation,Married,67445.0,12-08-2012,63,757,217,9
7791,1967,Master,Married,37054.0,15-09-2013,89,12,6,1
955,1962,Master,Together,47175.0,28-10-2012,81,167,44,4
4037,1976,Graduation,Divorced,31859.0,14-06-2013,77,3,3,1
6642,1961,Graduation,Divorced,27215.0,23-01-2013,50,30,22,2
2793,1976,PhD,Divorced,70179.0,21-07-2013,10,532,168,7
5424,1983,Graduation,Married,39922.0,14-02-2013,30,29,59,3
879,1976,Master,Married,49681.0,04-11-2013,66,411,26,7
9530,1988,Graduation,Married,24645.0,01-11-2012,16,5,4,1
4828,1954,Graduation,Divorced,79865.0,18-06-2014,12,71,278,5
10699,1985,Graduation,Married,44322.0,16-06-2014,30,46,40,3
1497,1952,Graduation,Single,47958.0,19-01-2013,8,268,88,6
7476,1964,Master,Single,63972.0,02-12-2012,93,928,254,5
4390,1954,Graduation,Together,75315.0,15-04-2014,14,459,171,5
10478,1950,PhD,Married,55517.0,27-09-2012,53,483,108,11
1081,1957,PhD,Married,75283.0,27-03-2013,26,733,180,6
4261,1946,PhD,Single,82800.0,24-11-2012,23,1006,115,7
9916,1954,Graduation,Married,38998.0,03-11-2012,92,34,14,2
5350,1991,Master,Single,90638.0,13-02-2014,29,1156,915,3
8135,1986,Master,Married,27161.0,28-10-2013,41,7,23,1
8685,1977,Graduation,Married,42014.0,17-08-2012,56,244,108,7
4967,1960,PhD,Together,38201.0,29-03-2013,19,233,23,5
2130,1982,Graduation,Together,45203.0,23-03-2014,4,35,67,3
9298,1947,PhD,Together,81574.0,28-04-2014,89,1252,465,4
8175,1992,Graduation,Married,34935.0,21-06-2013,71,34,66,2
6257,1976,Master,Single,60482.0,23-01-2013,81,255,134,7
3790,1956,Graduation,Together,34633.0,23-01-2014,31,8,5,1
9952,1947,Master,Together,78093.0,11-12-2013,53,368,639,4
3503,1950,Graduation,Divorced,82460.0,02-12-2013,78,255,573,5
5223,1966,Master,Together,45903.0,23-04-2014,80,33,10,2
4608,1987,Graduation,Divorced,81361.0,25-02-2014,18,163,424,3
1626,1973,PhD,Divorced,35860.0,19-05-2014,37,15,8,1
4764,1952,Master,Together,40442.0,19-08-2012,52,45,52,3
2471,1965,Graduation,Married,61482.0,27-06-2014,39,48,68,3
5892,1980,Graduation,Married,34968.0,10-04-2013,11,158,45,3
2612,1987,Graduation,Married,75794.0,24-12-2013,33,754,625,7
4971,1962,PhD,Together,31497.0,06-12-2012,22,108,28,3
5185,1955,Graduation,Married,74268.0,14-02-2013,83,199,315,4
10069,1988,Basic,Together,13724.0,31-08-2012,43,2,5,2
2262,1965,Master,Together,45143.0,26-08-2013,74,202,74,6
1131,1967,PhD,Single,52569.0,05-04-2014,54,85,3,2
1041,1973,PhD,Single,48432.0,18-10-2012,3,322,50,7
24,1960,Master,Together,17144.0,15-02-2014,96,18,19,3
3409,1984,Graduation,Single,36108.0,15-10-2013,68,141,129,7
7022,1971,Graduation,Married,76445.0,28-09-2012,2,739,309,2
7943,1975,PhD,Married,36663.0,25-04-2014,40,18,6,1
5272,1965,Master,Married,53843.0,27-06-2013,64,378,88,8
5453,1956,Master,Married,90226.0,26-09-2012,26,1083,649,4
2565,1955,Master,Divorced,70638.0,01-06-2013,69,1016,215,4
800,1960,Graduation,Together,44512.0,30-08-2013,57,23,6,1
11092,1961,Graduation,Married,27116.0,02-03-2014,78,12,21,2
5062,1963,PhD,Married,54072.0,27-07-2013,71,35,4,2
8969,1977,Graduation,Married,71855.0,16-01-2013,59,548,422,5
4656,1990,2n Cycle,Single,51250.0,30-03-2013,28,342,230,10
4480,1973,Master,Married,60432.0,09-03-2014,61,365,15,7
9971,1964,PhD,Married,65526.0,11-04-2014,22,397,69,4
6729,1988,Graduation,Single,68655.0,10-08-2012,95,456,832,4
1773,1978,2n Cycle,Married,12393.0,04-12-2012,38,5,15,2
9242,1990,Graduation,Single,64509.0,17-08-2013,19,836,575,6
1764,1975,Graduation,Single,33955.0,09-08-2013,92,100,128,5
6215,1977,Graduation,Married,31353.0,29-12-2013,24,10,10,1
10099,1984,Graduation,Married,55434.0,05-10-2013,21,238,215,5
5423,1983,Graduation,Together,28359.0,27-10-2013,35,6,5,1
940,1987,Graduation,Single,57100.0,18-05-2014,9,158,99,3
3011,1965,Graduation,Married,69139.0,27-01-2014,23,86,75,4
3298,1956,Master,Married,52973.0,08-11-2012,92,856,76,9
8286,1965,PhD,Together,51717.0,20-08-2013,55,98,17,3
9668,1971,Graduation,Married,18793.0,12-01-2013,14,4,20,2
5120,1982,2n Cycle,Together,66664.0,25-09-2012,78,398,447,5
6097,1959,Graduation,Single,50664.0,16-01-2013,64,313,104,8
7019,1963,Graduation,Together,54414.0,23-01-2013,49,109,16,3
7408,1952,PhD,Married,54549.0,03-03-2014,8,216,6,5
8041,1971,PhD,Widow,47111.0,08-09-2012,35,595,153,3
252,1963,PhD,Divorced,41003.0,17-03-2013,11,123,142,6
9986,1982,Graduation,Together,19444.0,22-02-2014,8,16,23,4
3276,1976,2n Cycle,Together,36301.0,25-10-2013,53,11,35,3
3859,1947,PhD,Together,73059.0,31-08-2013,36,410,420,9
3570,1969,PhD,Together,42731.0,21-10-2013,64,159,51,4
3783,1959,PhD,Married,52854.0,24-03-2014,43,105,10,2
10207,1978,Graduation,Together,22775.0,19-06-2013,40,5,8,1
10906,1948,PhD,Together,46681.0,08-10-2013,52,269,69,4
3427,1955,PhD,Married,59821.0,12-04-2013,11,629,70,11
5209,1954,Graduation,Divorced,50002.0,17-06-2013,21,443,71,8
10711,1945,Graduation,Married,69755.0,02-10-2013,23,217,373,3
10785,1969,Graduation,Married,44078.0,19-06-2014,17,24,10,2
2814,1976,Master,Together,30560.0,27-06-2013,6,9,5,1
6866,1969,Master,Together,35924.0,23-03-2014,56,8,14,1
1665,1964,PhD,Divorced,64140.0,23-09-2013,71,1459,61,2
6575,1981,Graduation,Together,56386.0,27-10-2012,51,230,214,9
3829,1979,Basic,Together,24594.0,10-12-2013,94,1,6,1
3091,1981,2n Cycle,Together,75774.0,02-05-2014,27,340,134,7
10141,1960,Master,Divorced,39228.0,10-05-2013,1,7,6,0
5177,1974,Master,Married,58494.0,12-12-2013,56,298,68,6
7005,1981,Graduation,Single,58684.0,16-06-2014,71,479,179,5
